ID,2023-04-05,2023-04-06,2023-04-07,2023-04-08,2023-04-09,2023-04-10,2023-04-11,2023-04-12,2023-04-13,2023-04-14,2023-04-15,2023-04-16,2023-04-17,2023-04-18,2023-04-19,2023-04-20,2023-04-21,2023-04-22,2023-04-23,2023-04-24,2023-04-25
14055,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
14056,5,7,8,9,9,10,10,10,11,11,11,11,12,12,12,13,13,13,13,13,13
14057,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
14058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14059,0,2,3,4,4,5,6,6,7,7,7,8,9,9,10,10,10,11,11,11,12
14060,2,2,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4
14061,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
14062,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
14063,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
14064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14065,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
14066,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
14067,0,0,0,1,3,5,7,9,10,11,13,15,16,18,19,20,21,23,24,25,26
14068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14069,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
14070,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
14071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14076,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
14077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14080,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
14081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14084,13,14,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
14085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14086,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
14087,0,0,0,0,0,0,1,1,1,1,1,2,2,2,3,3,3,3,3,3,4
14088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14090,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2
14091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14094,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,2,2,2,2
14095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14097,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
14098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
14099,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
14100,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
14101,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2
14102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14103,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
14104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14106,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
14107,16,14,13,13,13,13,12,12,12,11,11,11,11,11,11,11,10,10,10,10,10
14108,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
14109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14110,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
14111,0,1,2,2,2,3,3,3,4,4,4,4,5,5,5,5,5,6,6,6,6
14112,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
14113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14114,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
14115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14117,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
14118,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
14119,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
14120,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
14121,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
14122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14123,10,9,8,8,8,8,8,7,7,7,7,7,7,7,7,7,6,6,6,6,6
14124,2,3,4,5,6,6,7,7,8,8,8,9,9,10,10,11,11,11,11,12,12
14125,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2
14126,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
14127,6,7,8,8,8,9,9,9,9,9,9,9,10,10,10,10,10,10,10,10,10
14128,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
14129,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2
14130,0,0,1,2,2,3,3,4,4,4,4,5,5,6,6,6,6,7,7,7,7
14131,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
14132,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
14133,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2
14134,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
14135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14136,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
14137,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
14138,0,1,1,1,2,2,2,3,3,3,3,4,4,4,4,5,5,5,5,5,5
14139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14140,0,0,1,1,2,2,2,2,3,3,3,3,3,4,4,4,4,4,5,5,5
14141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14143,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1
14144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14145,0,1,1,1,2,2,2,2,2,2,3,3,3,3,3,4,4,4,4,4,4
14146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14148,8,7,7,6,6,6,6,6,6,6,6,6,6,6,6,6,5,5,5,5,5
14149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14150,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,2,2,2,2,2,2
14151,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
14152,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4
14153,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
14154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
14155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14156,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
14157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14160,31,27,24,23,23,23,23,22,21,21,20,20,21,21,20,20,19,19,19,19,19
14161,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,11,11,11
14162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14163,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
14164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14166,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
14167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14168,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,2,2,2,2,2
14169,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2
14170,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2
14171,0,0,0,0,0,0,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2
14172,0,0,0,0,0,1,1,1,1,1,1,2,2,2,2,3,3,3,3,3,3
14173,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
14174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14177,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2
14178,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
14179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
14180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
14182,0,0,7,17,30,40,51,59,64,69,76,88,99,105,113,119,123,130,135,139,146
14183,0,0,1,3,5,7,10,11,12,13,15,17,19,20,22,23,24,25,26,27,28
14184,23,21,19,18,18,18,18,18,18,17,17,17,17,17,17,16,16,16,16,16,16
14185,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
14186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
14187,0,0,0,1,1,1,1,2,2,2,2,2,3,3,3,3,3,3,3,4,4
14188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14189,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
14190,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
14191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14194,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
14195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14197,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2
14198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14203,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
14204,0,0,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,3,3
14205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14206,0,1,1,2,2,2,2,3,3,3,3,3,3,4,4,4,4,4,4,4,5
14207,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4
14208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
14210,0,1,1,1,1,1,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3
14211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14212,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3
14213,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
14214,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
14215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
14217,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
14218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14219,0,0,0,0,1,1,1,1,1,1,1,2,2,2,2,2,2,2,3,3,3
14220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14221,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2
14222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14224,0,1,1,1,2,2,3,3,3,3,4,4,5,5,5,5,6,6,6,6,6
14225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14226,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
14227,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
14228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
14230,0,1,1,1,2,2,3,3,3,3,3,4,4,4,5,5,5,5,5,5,6
14231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14235,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
14236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14238,0,1,1,1,1,2,2,2,2,2,2,3,3,3,3,3,4,4,4,4,4
14239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14252,8,8,7,7,7,7,7,7,6,6,6,6,6,6,6,6,6,6,6,6,6
14253,16,16,15,15,15,15,15,15,15,15,15,14,14,14,14,14,14,14,14,14,14
14254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
14255,18,16,14,14,14,14,14,14,13,13,13,13,13,13,13,12,12,12,12,12,12
14256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14257,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
14258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14263,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
14264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14265,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
14266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
14267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
14268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14269,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
14270,17,15,14,13,13,13,13,13,12,12,12,12,12,12,12,11,11,11,11,11,11
14271,0,1,1,1,2,2,3,3,3,3,4,4,5,5,5,5,6,6,6,6,6
14272,0,1,1,2,2,2,3,3,3,3,4,4,4,5,5,5,5,5,6,6,6
14273,0,1,2,3,4,4,5,6,6,6,7,7,8,8,9,9,10,10,10,11,11
14274,3,3,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5
14275,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
14276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14277,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
14280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14281,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
14282,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
14283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14284,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14285,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
14286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14290,0,0,0,0,1,2,3,4,5,5,6,7,9,9,10,11,11,12,13,13,14
14291,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,8,8,8
14292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14293,6,7,7,7,7,7,7,7,7,7,7,6,6,6,6,6,6,6,6,6,6
14294,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
14295,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
14296,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
14297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14298,0,0,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,3,3
14299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14305,26,24,23,22,22,22,22,22,22,21,21,21,21,21,21,20,20,20,19,20,20
14306,12,11,10,10,10,10,10,10,10,10,9,9,9,9,9,9,9,9,9,9,9
14307,0,0,0,0,0,0,0,1,1,1,2,2,3,3,4,4,4,4,5,5,5
14308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
14311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14312,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
14313,5,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3
14314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14316,0,0,0,0,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2
14317,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
14318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14319,0,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
14320,1,2,2,3,3,3,3,4,4,4,4,4,4,5,5,5,5,5,5,5,5
14321,0,0,0,0,0,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2
14322,0,0,0,0,0,1,1,1,1,1,1,2,2,2,2,2,2,2,2,3,3
14323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14326,5,6,6,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
14327,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
14328,28,34,39,42,43,45,47,49,50,51,52,53,54,55,57,58,59,59,60,60,61
14329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14331,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
14332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14333,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
14334,5,5,5,5,5,5,5,6,6,6,6,5,5,5,5,5,5,5,5,5,5
14335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14336,6,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4
14337,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
14338,2,3,4,4,4,4,5,5,5,5,5,5,6,6,6,6,6,6,7,7,7
14339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14340,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2
14341,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
14342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14343,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
14344,2,6,9,11,13,15,17,18,19,20,21,23,24,25,27,28,29,30,30,31,32
14345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14346,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
14347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
14348,5,6,7,7,7,7,7,7,7,7,7,7,7,7,7,8,8,8,8,8,8
14349,0,0,1,1,1,1,1,1,2,2,2,2,2,2,2,2,3,3,3,3,3
14350,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
14351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14353,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
14354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14355,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
14356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14359,0,0,0,0,0,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,3
14360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
